辛辛那提紅人,1,0,7,1,0,0,3,1,0,13,17,1
邁阿密馬林魚,3,1,0,0,1,0,1,0,x,6,10,0
芝加哥小熊,0,0,0,0,0,1,3,1,0,5,9,0
聖路易紅雀,0,0,0,0,0,0,0,0,0,0,5,1
亞歷桑那響尾蛇,0,1,0,2,0,2,1,0,2,9,16,0
舊金山巨人,0,0,4,0,0,1,0,0,0,7,13,0
西雅圖水手,0,0,0,0,0,1,0,0,1,2,6,0
克里夫蘭印地安人,0,0,1,2,0,0,0,0,x,3,10,0
多倫多藍鳥,0,1,2,0,0,0,1,0,0,4,8,0
巴爾的摩金鶯,0,0,0,1,0,0,2,0,0,3,7,1
奧克蘭運動家,0,0,0,1,0,0,0,0,1,3,11,1
紐約洋基,0,0,1,0,0,0,0,0,0,2,8,0
坦帕灣光芒,0,0,0,0,0,0,0,0,3,3,6,0
波士頓紅襪,0,0,0,0,0,0,0,0,0,0,1,1
底特律老虎,0,0,0,0,2,0,3,1,0,6,10,0
堪薩斯皇家,0,3,2,0,3,0,0,0,x,8,9,1
休士頓太空人,0,2,0,0,0,0,2,0,1,5,8,1
德州遊騎兵,3,0,1,0,0,2,1,0,x,7,12,0
洛杉磯天使,0,0,0,0,0,0,0,0,0,0,3,0
芝加哥白襪,0,1,0,1,0,0,0,3,x,5,9,0
密爾瓦基釀酒人,2,0,0,0,3,0,0,0,1,6,9,1
明尼蘇達雙城,1,1,0,0,0,0,0,3,0,5,8,2
紐約大都會,2,0,3,0,0,1,3,2,0,11,12,0
費城費城人,0,0,0,0,0,0,0,1,0,1,9,1
洛杉磯道奇,0,0,0,0,1,0,0,0,0,1,5,3
亞特蘭大勇士,2,0,2,2,0,0,2,0,x,8,10,0
科羅拉多落磯山,0,1,0,0,0,0,0,0,2,3,5,1
辛辛那提紅人,0,4,0,0,0,0,0,0,x,4,9,0
華盛頓國民,0,0,0,0,0,0,7,0,0,7,10,0
邁阿密馬林魚,0,0,0,0,0,0,0,0,0,0,5,0
芝加哥小熊,0,0,0,2,0,0,0,0,0,2,5,0
聖路易紅雀,0,1,0,0,0,0,0,0,0,1,7,0
匹茲堡海盜,1,0,1,1,0,0,0,1,0,4,11,0
聖地牙哥教士,0,0,0,2,3,0,0,0,x,5,9,2
亞歷桑那響尾蛇,0,0,0,0,3,0,0,0,0,3,8,0
舊金山巨人,0,0,0,0,0,0,0,0,0,0,6,0
洛杉磯天使,0,0,0,0,0,0,0,1,0,1,4,1
芝加哥白襪,1,0,0,0,1,0,0,0,x,2,5,1
西雅圖水手,0,2,0,0,0,0,0,0,0,2,3,1
克里夫蘭印地安人,0,0,1,0,0,0,0,0,0,1,4,1
多倫多藍鳥,0,1,0,1,0,1,0,0,0,3,9,0
巴爾的摩金鶯,0,0,0,0,0,0,0,0,1,4,9,0
奧克蘭運動家,0,0,0,3,0,0,0,2,0,5,11,2
紐約洋基,0,1,0,0,0,0,0,1,0,2,6,1
坦帕灣光芒,0,0,0,0,0,2,1,0,0,3,7,0
波士頓紅襪,3,2,0,0,1,1,0,0,x,7,12,0
底特律老虎,0,0,1,0,0,1,0,0,1,3,9,1
堪薩斯皇家,0,0,0,0,0,0,0,0,2,2,10,0
休士頓太空人,0,0,0,0,0,1,0,0,0,1,7,2
德州遊騎兵,0,2,0,0,0,0,0,0,x,2,6,1
明尼蘇達雙城,0,1,0,0,0,3,0,0,1,5,12,1
密爾瓦基釀酒人,0,0,0,1,3,1,4,1,x,10,13,0
科羅拉多落磯山,0,0,0,2,0,0,0,3,0,5,8,0
辛辛那提紅人,0,3,0,0,0,0,2,0,1,6,9,0
芝加哥小熊,0,0,0,1,0,0,0,2,0,3,5,1
聖路易紅雀,2,2,0,0,0,0,0,1,x,5,9,0
紐約大都會,0,0,2,0,0,0,0,0,0,4,14,0
費城費城人,0,1,0,0,1,0,0,0,1,5,10,0
洛杉磯道奇,0,0,0,1,2,0,0,0,2,5,10,1
亞特蘭大勇士,0,1,2,0,0,0,0,0,0,3,7,2
華盛頓國民,1,0,1,0,1,0,0,0,0,3,7,0
邁阿密馬林魚,0,0,0,0,1,0,0,0,0,1,5,0
匹茲堡海盜,0,0,0,0,0,0,1,1,0,2,8,0
聖地牙哥教士,0,4,3,1,0,0,0,0,x,8,12,1
亞歷桑那響尾蛇,0,0,0,0,0,0,2,0,0,2,7,0
舊金山巨人,0,0,0,0,0,0,1,0,0,1,7,0
西雅圖水手,2,0,3,0,2,0,0,0,3,10,15,1
克里夫蘭印地安人,0,0,0,3,2,0,2,0,0,7,8,0
坦帕灣光芒,1,0,1,6,0,0,0,1,3,12,15,3
波士頓紅襪,5,0,0,0,0,2,1,0,0,8,15,1
洛杉磯天使,0,0,0,0,2,0,0,0,1,3,6,0
芝加哥白襪,0,0,0,0,0,0,1,0,1,2,5,0
多倫多藍鳥,2,0,0,0,0,0,0,0,0,2,4,0
巴爾的摩金鶯,1,0,0,0,0,0,1,1,x,3,10,0
奧克蘭運動家,0,0,0,1,1,0,2,2,1,7,10,1
紐約洋基,0,1,0,1,0,0,1,0,0,3,8,0
底特律老虎,0,0,0,0,0,0,0,0,0,0,5,1
堪薩斯皇家,1,0,0,3,0,0,0,0,x,4,10,1
休士頓太空人,1,0,0,1,0,0,0,2,0,4,7,1
德州遊騎兵,3,1,1,0,1,0,1,0,x,7,14,0
明尼蘇達雙城,2,0,1,0,0,0,1,2,2,8,11,0
密爾瓦基釀酒人,1,0,0,0,0,0,0,0,0,1,5,1
洛杉磯道奇,0,0,0,0,0,0,0,0,1,2,9,1
亞特蘭大勇士,0,0,0,0,0,0,0,0,0,1,11,3
華盛頓國民,1,0,0,0,0,0,0,0,0,1,2,0
邁阿密馬林魚,3,1,0,0,1,0,0,0,x,5,9,0
亞歷桑那響尾蛇,1,0,1,1,0,0,0,0,3,6,10,0
舊金山巨人,0,0,2,0,0,0,0,0,0,2,3,1
芝加哥小熊,2,2,0,1,0,4,4,0,3,16,18,0
辛辛那提紅人,0,0,0,0,0,0,0,0,0,0,0,1
匹茲堡海盜,0,1,0,2,0,0,8,0,0,11,11,0
聖地牙哥教士,0,0,0,0,0,0,0,1,0,1,5,0
坦帕灣光芒,0,2,0,1,0,0,0,0,0,3,9,1
紐約洋基,0,2,0,0,1,1,0,2,x,6,10,1
奧克蘭運動家,1,3,0,0,2,0,0,0,2,8,14,0
多倫多藍鳥,0,0,1,0,0,1,1,2,0,5,8,2
克里夫蘭印地安人,1,0,0,0,0,0,1,0,0,2,6,0
底特律老虎,0,0,0,0,0,1,0,0,0,1,4,0
德州遊騎兵,0,0,0,0,0,0,0,0,0,0,5,1
芝加哥白襪,0,1,1,0,0,3,0,0,x,5,7,0
波士頓紅襪,2,1,1,1,0,0,0,0,1,6,15,1
休士頓太空人,0,0,0,0,0,0,1,0,1,2,6,0
巴爾的摩金鶯,0,0,0,1,0,1,0,0,0,2,5,0
堪薩斯皇家,3,1,0,0,0,0,0,0,x,4,8,0
西雅圖水手,0,0,0,0,0,0,0,0,3,5,10,0
洛杉磯天使,0,0,1,1,0,0,0,0,0,2,6,0
明尼蘇達雙城,0,0,0,1,0,0,2,1,0,4,8,0
華盛頓國民,4,0,3,0,1,0,0,0,x,8,9,1
芝加哥小熊,0,1,0,3,0,0,0,0,4,8,9,0
辛辛那提紅人,0,0,0,0,0,1,0,0,0,1,5,1
紐約大都會,0,4,0,1,0,0,1,0,0,6,10,1
亞特蘭大勇士,0,2,0,0,0,0,1,0,0,3,10,1
費城費城人,0,0,0,1,3,0,1,0,0,5,10,0
密爾瓦基釀酒人,1,0,0,0,0,0,0,0,1,2,6,0
洛杉磯道奇,3,0,0,0,2,0,0,0,0,5,8,0
科羅拉多落磯山,0,1,0,3,0,0,1,2,x,7,9,1
匹茲堡海盜,0,3,2,0,0,0,2,1,0,8,13,1
亞歷桑那響尾蛇,0,1,1,2,0,0,0,3,0,7,15,1
邁阿密馬林魚,0,0,0,1,0,0,0,0,0,1,8,0
舊金山巨人,3,0,0,0,3,2,0,0,x,8,14,1
聖路易紅雀,0,0,0,1,0,0,0,0,0,1,6,1
聖地牙哥教士,1,0,1,1,0,0,1,0,x,4,9,0
坦帕灣光芒,0,0,0,1,1,0,0,0,0,2,6,2
紐約洋基,1,0,0,0,0,0,1,0,1,3,7,0
奧克蘭運動家,1,0,0,1,0,0,1,0,0,3,7,1
多倫多藍鳥,2,3,0,0,1,1,1,1,x,9,13,0
克里夫蘭印地安人,3,0,5,0,0,0,2,0,0,10,15,1
底特律老虎,0,0,0,0,1,0,0,0,0,1,2,1
德州遊騎兵,0,0,0,0,1,0,1,0,0,3,7,0
芝加哥白襪,0,0,0,0,0,2,0,0,1,4,11,1
波士頓紅襪,1,0,0,0,0,1,0,1,0,3,9,0
休士頓太空人,0,1,0,0,4,0,0,3,x,8,12,1
巴爾的摩金鶯,0,2,1,4,0,0,0,0,1,8,14,1
堪薩斯皇家,0,2,0,0,1,0,0,0,0,3,7,0
西雅圖水手,0,1,0,0,0,1,0,0,0,2,6,1
洛杉磯天使,0,0,1,0,0,2,0,1,x,4,7,0
明尼蘇達雙城,0,0,0,0,0,0,0,0,0,0,2,0
華盛頓國民,2,0,0,0,0,0,0,0,x,2,7,0
費城費城人,0,0,3,3,0,1,0,0,3,10,13,0
密爾瓦基釀酒人,1,0,3,0,0,0,0,2,0,6,10,1
紐約大都會,2,0,0,2,0,0,1,0,3,8,15,0
亞特蘭大勇士,0,0,1,0,0,0,1,0,0,2,10,1
芝加哥小熊,0,1,0,0,2,0,2,0,0,5,7,2
辛辛那提紅人,0,0,0,2,0,7,2,2,x,13,15,1
洛杉磯道奇,1,2,0,0,0,1,0,0,0,4,10,1
科羅拉多落磯山,0,0,0,0,0,0,1,0,0,1,6,0
匹茲堡海盜,0,1,0,0,0,0,0,0,0,1,4,1
亞歷桑那響尾蛇,0,1,1,0,0,0,0,5,x,7,7,0
聖路易紅雀,0,0,0,0,0,1,4,3,3,11,16,1
聖地牙哥教士,1,0,0,0,0,1,0,0,0,2,5,0
邁阿密馬林魚,0,0,1,0,0,1,0,0,0,2,8,0
舊金山巨人,2,0,0,2,0,0,2,1,x,7,13,1
坦帕灣光芒,5,0,1,0,1,0,0,1,0,8,12,0
紐約洋基,0,0,0,1,0,0,0,0,0,1,6,0
奧克蘭運動家,0,1,0,0,0,1,1,0,0,3,5,0
多倫多藍鳥,0,0,4,2,0,0,0,0,x,6,11,0
克里夫蘭印地安人,0,0,0,3,3,0,0,0,0,6,11,0
底特律老虎,0,0,0,2,0,0,0,1,0,3,7,0
德州遊騎兵,1,0,0,0,0,0,0,0,0,1,8,0
芝加哥白襪,0,0,1,0,2,0,0,1,x,4,8,1
巴爾的摩金鶯,1,0,0,0,0,0,0,0,0,1,4,1
堪薩斯皇家,0,0,0,1,0,1,4,0,x,6,11,0
西雅圖水手,4,0,0,3,0,0,0,0,2,9,8,0
洛杉磯天使,3,0,0,0,0,0,0,1,0,4,6,3
波士頓紅襪,0,0,0,0,0,0,0,0,2,7,16,1
休士頓太空人,0,0,0,0,0,2,0,0,0,5,11,3
明尼蘇達雙城,3,0,0,0,0,0,0,1,0,5,11,1
華盛頓國民,2,1,0,0,0,0,0,1,1,6,16,0
芝加哥小熊,3,2,3,0,0,1,0,0,0,9,15,0
辛辛那提紅人,0,0,0,0,0,0,0,0,0,0,3,0
紐約大都會,1,0,0,0,0,2,0,0,0,3,7,0
亞特蘭大勇士,0,0,0,0,1,0,0,0,1,2,12,0
費城費城人,0,1,1,0,0,2,1,0,0,5,10,2
密爾瓦基釀酒人,0,0,0,2,0,6,0,0,x,8,12,1
邁阿密馬林魚,0,0,1,1,1,1,0,1,0,5,14,2
舊金山巨人,0,1,0,1,0,2,0,0,0,4,12,0
洛杉磯道奇,0,4,3,0,0,0,0,0,5,12,11,2
科羅拉多落磯山,0,1,0,3,0,1,0,5,0,10,11,1
匹茲堡海盜,0,0,0,0,0,0,0,2,2,12,20,0
亞歷桑那響尾蛇,0,0,0,2,2,0,0,2,0,10,15,2
聖路易紅雀,2,0,0,1,0,2,0,3,0,8,14,2
聖地牙哥教士,0,1,1,1,2,0,0,0,0,5,9,1
芝加哥白襪,1,0,0,0,0,0,5,0,1,7,11,0
多倫多藍鳥,2,0,3,0,0,0,0,0,0,5,14,0
奧克蘭運動家,0,0,0,0,0,1,2,0,0,3,10,0
底特律老虎,1,1,0,0,4,1,0,0,x,7,12,2
巴爾的摩金鶯,0,0,0,0,0,0,0,0,0,0,5,0
坦帕灣光芒,0,0,0,0,1,1,0,0,x,2,5,0
紐約洋基,0,0,2,0,0,1,0,0,0,3,10,1
德州遊騎兵,0,0,0,0,0,0,0,1,0,1,3,0
克里夫蘭印地安人,0,1,0,0,1,0,0,1,0,3,12,0
明尼蘇達雙城,0,0,0,0,3,0,0,0,1,4,5,1
堪薩斯皇家,0,0,0,1,0,0,0,0,0,1,4,0
洛杉磯天使,3,0,1,0,1,0,1,0,x,6,8,1
休士頓太空人,0,1,0,0,0,0,0,1,0,2,10,0
西雅圖水手,0,0,1,1,1,0,0,0,x,3,4,0
波士頓紅襪,0,0,0,0,0,0,1,0,0,1,6,0
亞特蘭大勇士,0,0,0,0,0,0,0,0,0,0,4,2
辛辛那提紅人,0,0,1,0,0,0,2,0,0,3,8,0
紐約大都會,1,0,2,0,0,0,2,0,x,5,10,1
匹茲堡海盜,0,0,0,0,1,0,4,1,0,6,9,0
科羅拉多落磯山,0,0,0,0,0,0,1,0,0,1,9,0
聖路易紅雀,2,0,0,0,3,0,2,0,0,7,11,1
亞歷桑那響尾蛇,0,1,0,1,0,9,0,1,x,12,18,0
邁阿密馬林魚,0,0,0,1,1,1,0,0,0,3,8,1
洛杉磯道奇,0,0,0,2,0,0,0,0,0,2,7,0
聖地牙哥教士,0,0,1,0,0,1,0,2,0,4,11,0
舊金山巨人,0,1,0,2,1,0,1,0,x,5,12,0
芝加哥白襪,0,0,1,0,3,0,3,0,3,10,15,0
多倫多藍鳥,0,0,0,0,0,0,1,0,0,1,4,1
奧克蘭運動家,0,0,0,3,0,0,2,0,0,5,10,0
底特律老虎,0,0,0,0,0,0,0,0,1,1,6,0
巴爾的摩金鶯,0,0,0,1,0,0,0,0,0,1,9,0
坦帕灣光芒,0,0,1,0,0,2,0,0,x,3,7,0
紐約洋基,0,0,0,0,0,0,1,0,0,1,6,0
德州遊騎兵,1,0,5,0,1,1,1,1,x,10,13,0
克里夫蘭印地安人,1,0,1,0,0,2,0,0,1,5,6,0
明尼蘇達雙城,1,1,0,1,1,1,0,0,1,6,14,0
堪薩斯皇家,1,1,0,2,0,0,0,0,0,4,9,1
洛杉磯天使,0,3,0,0,5,0,1,0,x,9,14,0
休士頓太空人,0,0,0,0,0,0,0,1,0,1,3,1
西雅圖水手,0,0,0,1,4,0,4,2,x,11,13,1
波士頓紅襪,4,0,0,0,1,0,1,0,5,11,13,1
亞特蘭大勇士,1,0,0,1,0,0,0,0,2,4,8,0
費城費城人,2,0,0,1,0,0,1,0,0,4,9,1
華盛頓國民,0,1,0,0,2,0,0,0,0,3,7,0
辛辛那提紅人,0,0,1,2,0,0,0,0,0,3,10,0
紐約大都會,0,0,0,0,0,0,4,0,x,4,8,1
密爾瓦基釀酒人,0,1,0,0,0,0,0,2,0,3,4,1
芝加哥小熊,0,0,0,0,1,2,1,0,x,4,7,0
匹茲堡海盜,3,1,0,0,0,4,0,0,1,9,12,1
科羅拉多落磯山,0,1,0,1,1,1,0,0,0,4,8,0
聖路易紅雀,0,0,0,0,5,0,3,0,0,8,11,0
亞歷桑那響尾蛇,0,0,0,0,0,0,0,0,2,2,5,0
邁阿密馬林魚,0,0,0,0,0,5,0,1,0,6,11,1
洛杉磯道奇,2,0,0,1,0,0,0,0,0,3,6,0
聖地牙哥教士,0,0,0,0,0,0,0,0,0,0,7,0
舊金山巨人,0,0,0,0,1,0,0,0,x,1,4,0
芝加哥白襪,0,0,0,0,0,0,3,1,0,4,7,0
多倫多藍鳥,0,0,0,0,0,0,0,0,0,0,4,0
奧克蘭運動家,0,0,0,1,0,0,2,1,0,4,8,2
底特律老虎,0,4,0,1,0,3,0,1,x,9,9,0
巴爾的摩金鶯,0,0,0,0,3,0,0,0,0,3,3,0
坦帕灣光芒,0,0,0,0,0,0,0,0,1,1,4,0
紐約洋基,0,1,0,1,0,0,0,0,0,2,7,0
德州遊騎兵,0,1,1,0,0,1,0,0,x,3,5,0
克里夫蘭印地安人,0,0,2,0,4,0,0,0,0,6,10,2
明尼蘇達雙城,3,0,0,0,1,1,0,0,0,5,9,2
堪薩斯皇家,2,0,0,0,0,0,0,0,0,2,10,0
洛杉磯天使,0,0,0,2,0,1,1,0,x,4,5,0
休士頓太空人,1,0,2,0,2,0,2,0,0,7,9,0
西雅圖水手,1,0,1,0,0,1,0,0,1,4,10,1
亞特蘭大勇士,0,1,1,0,0,0,0,1,1,4,6,0
波士頓紅襪,2,4,0,2,0,0,0,1,x,9,11,1
聖地牙哥教士,0,0,4,0,0,1,3,0,1,9,9,1
舊金山巨人,3,0,3,4,2,1,0,0,x,13,16,0
費城費城人,0,0,0,0,0,1,1,1,0,3,7,0
華盛頓國民,0,0,0,0,0,0,0,0,0,0,2,1
辛辛那提紅人,1,0,0,0,1,0,0,0,0,2,7,3
紐約大都會,2,0,1,0,0,2,0,0,x,5,5,2
匹茲堡海盜,3,0,0,1,0,0,0,0,1,9,15,0
科羅拉多落磯山,4,0,1,2,1,0,0,0,0,8,18,0
聖路易紅雀,1,0,0,0,1,5,3,0,1,11,14,1
亞歷桑那響尾蛇,0,2,0,1,0,1,0,0,0,4,10,1
邁阿密馬林魚,2,0,0,0,0,0,0,0,0,2,8,0
洛杉磯道奇,0,0,0,0,0,0,0,0,0,0,2,0
奧克蘭運動家,0,0,1,1,0,0,0,0,1,3,6,0
底特律老虎,0,0,4,3,0,0,0,0,x,7,11,0
芝加哥白襪,2,0,0,0,0,0,0,0,0,2,10,1
巴爾的摩金鶯,1,0,4,0,0,5,0,0,x,10,15,0
亞特蘭大勇士,0,3,0,1,0,1,0,0,0,5,12,2
波士頓紅襪,1,0,1,0,0,0,0,0,1,3,10,0
密爾瓦基釀酒人,0,0,0,0,1,0,0,0,1,2,6,2
芝加哥小熊,2,1,2,0,1,1,0,0,x,7,8,2
費城費城人,0,0,0,0,0,0,0,0,3,3,6,0
華盛頓國民,0,0,0,0,0,0,0,0,0,0,4,0
聖路易紅雀,0,0,0,0,0,0,0,0,0,0,3,0
亞歷桑那響尾蛇,0,2,0,1,0,0,0,0,x,3,6,1
邁阿密馬林魚,0,1,0,0,0,0,3,1,0,5,9,1
洛杉磯道奇,2,0,0,0,0,0,0,0,1,3,8,0
芝加哥白襪,0,1,0,0,0,1,1,0,0,3,6,2
巴爾的摩金鶯,0,0,0,0,3,0,3,0,x,6,8,0
紐約洋基,0,1,0,0,1,0,0,0,0,2,6,1
波士頓紅襪,0,0,0,0,0,0,2,2,x,4,8,0
多倫多藍鳥,0,0,1,0,0,1,0,3,1,6,7,0
坦帕灣光芒,0,0,0,0,0,0,0,1,0,1,9,0
洛杉磯天使,0,0,1,1,0,0,0,0,0,2,10,0
德州遊騎兵,0,0,0,0,1,3,0,0,x,4,8,0
底特律老虎,3,0,0,0,1,0,0,3,2,9,18,0
明尼蘇達雙城,0,0,0,1,1,0,0,0,0,2,7,0
休士頓太空人,0,1,0,0,0,3,0,0,0,4,7,1
奧克蘭運動家,0,2,0,0,0,0,0,2,3,7,11,0
堪薩斯皇家,0,0,0,0,0,0,0,0,0,0,6,0
西雅圖水手,0,0,0,0,0,1,0,0,x,1,1,2
克里夫蘭印地安人,0,0,3,0,0,0,0,0,0,3,6,1
費城費城人,0,0,3,0,0,0,0,0,1,4,10,0
亞特蘭大勇士,0,0,0,1,0,0,0,0,0,1,7,0
芝加哥小熊,0,0,0,0,1,0,0,5,x,6,7,0
辛辛那提紅人,0,0,0,0,0,0,0,0,1,1,6,0
匹茲堡海盜,0,0,1,1,0,0,2,0,x,4,7,0
舊金山巨人,0,0,0,0,0,0,1,0,0,1,9,0
紐約大都會,0,0,12,0,0,0,1,0,x,13,12,1
邁阿密馬林魚,3,0,1,0,0,1,0,0,1,6,10,2
密爾瓦基釀酒人,0,0,0,0,0,0,0,0,3,3,4,0
華盛頓國民,1,0,0,4,0,0,0,0,0,5,7,1
聖路易紅雀,2,0,0,0,0,0,0,2,0,4,10,0
科羅拉多落磯山,0,0,0,2,3,0,0,3,1,9,12,0
亞歷桑那響尾蛇,0,0,0,0,0,0,0,0,0,0,5,0
聖地牙哥教士,0,0,0,1,0,0,0,3,1,5,9,0
洛杉磯道奇,0,0,0,0,0,1,0,0,0,1,6,1
底特律老虎,3,0,0,0,0,1,0,0,0,4,6,1
明尼蘇達雙城,0,0,0,1,0,0,0,0,0,1,7,2
休士頓太空人,0,0,0,0,0,0,0,0,0,0,4,0
奧克蘭運動家,0,2,0,0,0,0,0,0,x,2,5,0
多倫多藍鳥,0,0,2,0,0,0,1,0,0,3,3,1
坦帕灣光芒,0,0,1,0,0,1,1,0,1,4,9,1
芝加哥白襪,0,0,2,1,0,0,1,3,1,8,10,2
巴爾的摩金鶯,1,0,0,2,1,1,0,2,0,7,14,2
紐約洋基,0,0,0,0,0,0,0,0,0,0,5,0
波士頓紅襪,0,2,0,0,0,2,4,0,x,8,14,1
洛杉磯天使,0,0,0,0,0,0,0,0,2,2,9,2
德州遊騎兵,1,0,6,0,0,0,0,0,x,7,12,0
堪薩斯皇家,0,0,0,0,0,0,0,0,0,0,5,0
西雅圖水手,4,0,0,1,0,1,0,0,x,6,7,0
克里夫蘭印地安人,0,0,1,0,2,0,0,0,0,3,9,0
費城費城人,2,1,0,0,0,0,1,0,x,4,7,0
華盛頓國民,4,0,0,0,0,0,0,2,0,6,6,1
聖路易紅雀,0,0,0,0,1,0,0,0,0,1,8,3
舊金山巨人,0,0,3,0,0,0,0,2,0,5,6,0
紐約大都會,2,2,0,0,1,1,0,0,x,6,8,1
辛辛那提紅人,0,0,0,0,1,0,0,0,0,1,6,0
匹茲堡海盜,1,0,0,0,2,0,0,2,x,5,10,2
邁阿密馬林魚,1,1,2,1,1,1,0,0,0,7,14,0
密爾瓦基釀酒人,1,0,0,0,0,0,4,0,0,5,7,1
科羅拉多落磯山,0,0,2,0,0,0,0,0,3,5,13,0
亞歷桑那響尾蛇,0,0,0,0,0,2,0,0,0,2,5,1
聖地牙哥教士,0,0,2,0,3,0,0,0,0,5,9,0
洛杉磯道奇,0,0,2,0,0,0,0,0,0,2,4,0
多倫多藍鳥,0,0,0,1,0,0,0,0,4,5,5,0
坦帕灣光芒,0,0,0,0,0,1,0,0,0,1,4,1
芝加哥白襪,0,0,0,1,5,0,0,0,1,7,13,0
巴爾的摩金鶯,0,0,0,0,0,1,0,0,0,1,8,0
底特律老虎,0,1,0,0,1,3,0,1,0,6,14,0
明尼蘇達雙城,2,0,0,0,3,0,0,0,0,5,11,0
洛杉磯天使,0,0,1,0,3,1,0,3,1,9,15,1
德州遊騎兵,0,1,0,3,0,0,0,0,2,6,13,0
休士頓太空人,1,0,1,0,0,0,0,0,0,2,2,0
奧克蘭運動家,0,0,0,0,0,0,1,0,0,1,8,0
堪薩斯皇家,0,1,1,0,1,0,0,1,0,4,11,0
西雅圖水手,0,0,0,0,0,1,0,0,0,1,8,1
紐約洋基,0,0,3,0,3,0,0,1,0,7,9,2
波士頓紅襪,1,0,3,0,2,0,2,0,x,8,14,0
克里夫蘭印地安人,0,0,0,0,0,0,0,0,1,1,4,0
費城費城人,0,0,2,0,0,0,0,0,x,2,4,2
舊金山巨人,0,0,0,3,0,1,1,1,0,6,8,0
紐約大都會,0,0,0,0,0,0,1,0,0,1,10,0
辛辛那提紅人,0,0,0,3,0,1,1,0,1,6,8,0
匹茲堡海盜,0,0,1,0,2,1,1,0,0,5,9,4
邁阿密馬林魚,0,0,1,0,3,1,0,0,0,5,16,1
密爾瓦基釀酒人,2,0,7,2,0,0,0,3,x,14,18,0
華盛頓國民,0,0,0,0,0,1,3,1,1,6,11,0
聖路易紅雀,0,0,0,0,0,0,0,0,1,1,6,0
亞特蘭大勇士,0,0,0,1,2,0,0,0,1,4,5,1
芝加哥小熊,0,0,0,0,0,0,2,1,0,3,6,1
聖地牙哥教士,0,0,0,0,0,0,0,0,0,0,3,1
洛杉磯道奇,0,0,1,0,0,0,0,0,x,1,3,0
科羅拉多落磯山,0,0,0,3,1,0,2,0,0,6,7,1
亞歷桑那響尾蛇,1,0,0,0,0,2,0,0,0,3,11,0
德州遊騎兵,0,0,1,0,0,0,0,1,0,2,7,0
多倫多藍鳥,0,0,1,0,0,0,0,0,0,1,7,0
明尼蘇達雙城,0,0,0,3,2,1,0,0,0,6,8,0
休士頓太空人,0,1,0,0,1,0,0,0,0,2,5,0
西雅圖水手,0,0,0,1,0,2,1,0,0,4,12,0
奧克蘭運動家,0,1,0,0,0,0,2,0,0,3,6,1
洛杉磯天使,1,0,0,0,0,1,0,2,1,5,11,1
密爾瓦基釀酒人,0,0,0,0,4,4,0,0,x,8,14,0
華盛頓國民,2,0,0,0,0,0,0,0,0,2,9,0
堪薩斯皇家,0,0,0,0,0,0,0,0,0,0,5,0
芝加哥小熊,0,0,2,0,4,0,1,0,0,7,11,0
匹茲堡海盜,1,0,0,0,1,0,0,0,0,2,7,2
舊金山巨人,0,3,0,0,0,0,5,0,1,9,14,0
辛辛那提紅人,0,0,6,0,0,0,0,0,0,6,8,0
亞特蘭大勇士,0,0,0,0,0,0,0,0,1,1,9,0
紐約大都會,4,0,0,0,0,0,0,0,x,4,8,0
費城費城人,0,0,3,0,0,0,0,0,0,3,8,1
聖路易紅雀,0,0,0,3,0,3,3,1,x,10,14,0
科羅拉多落磯山,0,0,0,1,0,0,0,0,0,1,9,0
聖地牙哥教士,2,0,0,0,0,0,0,0,x,2,6,0
底特律老虎,0,0,0,0,2,0,0,1,0,3,12,0
克里夫蘭印地安人,3,0,1,0,3,0,0,0,x,7,10,0
紐約洋基,0,1,0,0,0,0,0,0,0,1,7,2
巴爾的摩金鶯,0,1,0,1,2,0,0,0,x,4,5,0
德州遊騎兵,0,0,0,0,0,0,0,0,0,1,6,0
