0,1,0,7,1,0,0,3,1,0,13,17,1
2,0,0,0,3,2,0,2,0,0,7,8,0
20,1,0,1,6,0,0,0,1,3,12,15,3
16,5,0,0,0,0,2,1,0,0,8,15,1
13,0,0,0,0,2,0,0,0,1,3,6,0
10,0,0,0,0,0,0,1,0,1,2,5,0
17,2,0,0,0,0,0,0,0,0,2,4,0
24,1,0,0,0,0,0,1,1,x,3,10,0
9,0,0,0,1,1,0,2,2,1,7,10,1
18,0,1,0,1,0,0,1,0,0,3,8,0
28,0,0,0,0,0,0,0,0,0,0,5,1
6,1,0,0,3,0,0,0,0,x,4,10,1
29,1,0,0,1,0,0,0,2,0,4,7,1
3,3,1,1,0,1,0,1,0,x,7,14,0
14,2,0,1,0,0,0,1,2,2,8,11,0
25,1,0,0,0,0,0,0,0,0,1,5,1
12,0,0,0,0,0,0,0,0,1,2,9,1
26,0,0,0,0,0,0,0,0,0,1,11,3
15,1,0,0,0,0,0,0,0,0,1,2,0
19,3,1,0,0,1,0,0,0,x,5,9,0
7,1,0,1,1,0,0,0,0,3,6,10,0
8,0,0,2,0,0,0,0,0,0,2,3,1
23,2,2,0,1,0,4,4,0,3,16,18,0
0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,0,2,0,0,8,0,0,11,11,0
11,0,0,0,0,0,0,0,1,0,1,5,0
20,0,2,0,1,0,0,0,0,0,3,9,1
18,0,2,0,0,1,1,0,2,x,6,10,1
9,1,3,0,0,2,0,0,0,2,8,14,0
17,0,0,1,0,0,1,1,2,0,5,8,2
2,1,0,0,0,0,0,1,0,0,2,6,0
28,0,0,0,0,0,1,0,0,0,1,4,0
3,0,0,0,0,0,0,0,0,0,0,5,1
10,0,1,1,0,0,3,0,0,x,5,7,0
16,2,1,1,1,0,0,0,0,1,6,15,1
29,0,0,0,0,0,0,1,0,1,2,6,0
24,0,0,0,1,0,1,0,0,0,2,5,0
6,3,1,0,0,0,0,0,0,x,4,8,0
4,0,0,0,0,0,0,0,0,3,5,10,0
13,0,0,1,1,0,0,0,0,0,2,6,0
14,0,0,0,1,0,0,2,1,0,4,8,0
15,4,0,3,0,1,0,0,0,x,8,9,1
23,0,1,0,3,0,0,0,0,4,8,9,0
0,0,0,0,0,0,1,0,0,0,1,5,1
21,0,4,0,1,0,0,1,0,0,6,10,1
26,0,2,0,0,0,0,1,0,0,3,10,1
27,0,0,0,1,3,0,1,0,0,5,10,0
25,1,0,0,0,0,0,0,0,1,2,6,0
12,3,0,0,0,2,0,0,0,0,5,8,0
5,0,1,0,3,0,0,1,2,x,7,9,1
1,0,3,2,0,0,0,2,1,0,8,13,1
7,0,1,1,2,0,0,0,3,0,7,15,1
19,0,0,0,1,0,0,0,0,0,1,8,0
8,3,0,0,0,3,2,0,0,x,8,14,1
22,0,0,0,1,0,0,0,0,0,1,6,1
11,1,0,1,1,0,0,1,0,x,4,9,0
20,0,0,0,1,1,0,0,0,0,2,6,2
18,1,0,0,0,0,0,1,0,1,3,7,0
9,1,0,0,1,0,0,1,0,0,3,7,1
17,2,3,0,0,1,1,1,1,x,9,13,0
2,3,0,5,0,0,0,2,0,0,10,15,1
28,0,0,0,0,1,0,0,0,0,1,2,1
3,0,0,0,0,1,0,1,0,0,3,7,0
10,0,0,0,0,0,2,0,0,1,4,11,1
16,1,0,0,0,0,1,0,1,0,3,9,0
29,0,1,0,0,4,0,0,3,x,8,12,1
24,0,2,1,4,0,0,0,0,1,8,14,1
6,0,2,0,0,1,0,0,0,0,3,7,0
4,0,1,0,0,0,1,0,0,0,2,6,1
13,0,0,1,0,0,2,0,1,x,4,7,0
14,0,0,0,0,0,0,0,0,0,0,2,0
15,2,0,0,0,0,0,0,0,x,2,7,0
27,0,0,3,3,0,1,0,0,3,10,13,0
25,1,0,3,0,0,0,0,2,0,6,10,1
21,2,0,0,2,0,0,1,0,3,8,15,0
26,0,0,1,0,0,0,1,0,0,2,10,1
23,0,1,0,0,2,0,2,0,0,5,7,2
0,0,0,0,2,0,7,2,2,x,13,15,1
12,1,2,0,0,0,1,0,0,0,4,10,1
5,0,0,0,0,0,0,1,0,0,1,6,0
1,0,1,0,0,0,0,0,0,0,1,4,1
7,0,1,1,0,0,0,0,5,x,7,7,0
22,0,0,0,0,0,1,4,3,3,11,16,1
11,1,0,0,0,0,1,0,0,0,2,5,0
19,0,0,1,0,0,1,0,0,0,2,8,0
8,2,0,0,2,0,0,2,1,x,7,13,1
20,5,0,1,0,1,0,0,1,0,8,12,0
18,0,0,0,1,0,0,0,0,0,1,6,0
9,0,1,0,0,0,1,1,0,0,3,5,0
17,0,0,4,2,0,0,0,0,x,6,11,0
2,0,0,0,3,3,0,0,0,0,6,11,0
28,0,0,0,2,0,0,0,1,0,3,7,0
3,1,0,0,0,0,0,0,0,0,1,8,0
10,0,0,1,0,2,0,0,1,x,4,8,1
24,1,0,0,0,0,0,0,0,0,1,4,1
6,0,0,0,1,0,1,4,0,x,6,11,0
4,4,0,0,3,0,0,0,0,2,9,8,0
13,3,0,0,0,0,0,0,1,0,4,6,3
16,0,0,0,0,0,0,0,0,2,7,16,1
29,0,0,0,0,0,2,0,0,0,5,11,3
14,3,0,0,0,0,0,0,1,0,5,11,1
15,2,1,0,0,0,0,0,1,1,6,16,0
23,3,2,3,0,0,1,0,0,0,9,15,0
0,0,0,0,0,0,0,0,0,0,0,3,0
21,1,0,0,0,0,2,0,0,0,3,7,0
26,0,0,0,0,1,0,0,0,1,2,12,0
27,0,1,1,0,0,2,1,0,0,5,10,2
25,0,0,0,2,0,6,0,0,x,8,12,1
19,0,0,1,1,1,1,0,1,0,5,14,2
8,0,1,0,1,0,2,0,0,0,4,12,0
12,0,4,3,0,0,0,0,0,5,12,11,2
5,0,1,0,3,0,1,0,5,0,10,11,1
1,0,0,0,0,0,0,0,2,2,12,20,0
7,0,0,0,2,2,0,0,2,0,10,15,2
22,2,0,0,1,0,2,0,3,0,8,14,2
11,0,1,1,1,2,0,0,0,0,5,9,1
10,1,0,0,0,0,0,5,0,1,7,11,0
17,2,0,3,0,0,0,0,0,0,5,14,0
9,0,0,0,0,0,1,2,0,0,3,10,0
28,1,1,0,0,4,1,0,0,x,7,12,2
24,0,0,0,0,0,0,0,0,0,0,5,0
20,0,0,0,0,1,1,0,0,x,2,5,0
18,0,0,2,0,0,1,0,0,0,3,10,1
3,0,0,0,0,0,0,0,1,0,1,3,0
2,0,1,0,0,1,0,0,1,0,3,12,0
14,0,0,0,0,3,0,0,0,1,4,5,1
6,0,0,0,1,0,0,0,0,0,1,4,0
13,3,0,1,0,1,0,1,0,x,6,8,1
29,0,1,0,0,0,0,0,1,0,2,10,0
4,0,0,1,1,1,0,0,0,x,3,4,0
16,0,0,0,0,0,0,1,0,0,1,6,0
26,0,0,0,0,0,0,0,0,0,0,4,2
0,0,0,1,0,0,0,2,0,0,3,8,0
21,1,0,2,0,0,0,2,0,x,5,10,1
1,0,0,0,0,1,0,4,1,0,6,9,0
5,0,0,0,0,0,0,1,0,0,1,9,0
22,2,0,0,0,3,0,2,0,0,7,11,1
7,0,1,0,1,0,9,0,1,x,12,18,0
19,0,0,0,1,1,1,0,0,0,3,8,1
12,0,0,0,2,0,0,0,0,0,2,7,0
11,0,0,1,0,0,1,0,2,0,4,11,0
8,0,1,0,2,1,0,1,0,x,5,12,0
10,0,0,1,0,3,0,3,0,3,10,15,0
17,0,0,0,0,0,0,1,0,0,1,4,1
9,0,0,0,3,0,0,2,0,0,5,10,0
28,0,0,0,0,0,0,0,0,1,1,6,0
24,0,0,0,1,0,0,0,0,0,1,9,0
20,0,0,1,0,0,2,0,0,x,3,7,0
18,0,0,0,0,0,0,1,0,0,1,6,0
3,1,0,5,0,1,1,1,1,x,10,13,0
2,1,0,1,0,0,2,0,0,1,5,6,0
14,1,1,0,1,1,1,0,0,1,6,14,0
6,1,1,0,2,0,0,0,0,0,4,9,1
13,0,3,0,0,5,0,1,0,x,9,14,0
29,0,0,0,0,0,0,0,1,0,1,3,1
4,0,0,0,1,4,0,4,2,x,11,13,1
16,4,0,0,0,1,0,1,0,5,11,13,1
26,1,0,0,1,0,0,0,0,2,4,8,0
27,2,0,0,1,0,0,1,0,0,4,9,1
15,0,1,0,0,2,0,0,0,0,3,7,0
0,0,0,1,2,0,0,0,0,0,3,10,0
21,0,0,0,0,0,0,4,0,x,4,8,1
25,0,1,0,0,0,0,0,2,0,3,4,1
23,0,0,0,0,1,2,1,0,x,4,7,0
1,3,1,0,0,0,4,0,0,1,9,12,1
5,0,1,0,1,1,1,0,0,0,4,8,0
22,0,0,0,0,5,0,3,0,0,8,11,0
7,0,0,0,0,0,0,0,0,2,2,5,0
19,0,0,0,0,0,5,0,1,0,6,11,1
12,2,0,0,1,0,0,0,0,0,3,6,0
11,0,0,0,0,0,0,0,0,0,0,7,0
8,0,0,0,0,1,0,0,0,x,1,4,0
10,0,0,0,0,0,0,3,1,0,4,7,0
17,0,0,0,0,0,0,0,0,0,0,4,0
9,0,0,0,1,0,0,2,1,0,4,8,2
28,0,4,0,1,0,3,0,1,x,9,9,0
24,0,0,0,0,3,0,0,0,0,3,3,0
20,0,0,0,0,0,0,0,0,1,1,4,0
18,0,1,0,1,0,0,0,0,0,2,7,0
3,0,1,1,0,0,1,0,0,x,3,5,0
2,0,0,2,0,4,0,0,0,0,6,10,2
14,3,0,0,0,1,1,0,0,0,5,9,2
6,2,0,0,0,0,0,0,0,0,2,10,0
13,0,0,0,2,0,1,1,0,x,4,5,0
29,1,0,2,0,2,0,2,0,0,7,9,0
4,1,0,1,0,0,1,0,0,1,4,10,1
26,0,1,1,0,0,0,0,1,1,4,6,0
16,2,4,0,2,0,0,0,1,x,9,11,1
11,0,0,4,0,0,1,3,0,1,9,9,1
8,3,0,3,4,2,1,0,0,x,13,16,0
27,0,0,0,0,0,1,1,1,0,3,7,0
15,0,0,0,0,0,0,0,0,0,0,2,1
0,1,0,0,0,1,0,0,0,0,2,7,3
21,2,0,1,0,0,2,0,0,x,5,5,2
1,3,0,0,1,0,0,0,0,1,9,15,0
5,4,0,1,2,1,0,0,0,0,8,18,0
22,1,0,0,0,1,5,3,0,1,11,14,1
7,0,2,0,1,0,1,0,0,0,4,10,1
19,2,0,0,0,0,0,0,0,0,2,8,0
12,0,0,0,0,0,0,0,0,0,0,2,0
9,0,0,1,1,0,0,0,0,1,3,6,0
28,0,0,4,3,0,0,0,0,x,7,11,0
10,2,0,0,0,0,0,0,0,0,2,10,1
24,1,0,4,0,0,5,0,0,x,10,15,0
26,0,3,0,1,0,1,0,0,0,5,12,2
16,1,0,1,0,0,0,0,0,1,3,10,0
25,0,0,0,0,1,0,0,0,1,2,6,2
23,2,1,2,0,1,1,0,0,x,7,8,2
27,0,0,0,0,0,0,0,0,3,3,6,0
15,0,0,0,0,0,0,0,0,0,0,4,0
22,0,0,0,0,0,0,0,0,0,0,3,0
7,0,2,0,1,0,0,0,0,x,3,6,1
19,0,1,0,0,0,0,3,1,0,5,9,1
12,2,0,0,0,0,0,0,0,1,3,8,0
10,0,1,0,0,0,1,1,0,0,3,6,2
24,0,0,0,0,3,0,3,0,x,6,8,0
18,0,1,0,0,1,0,0,0,0,2,6,1
16,0,0,0,0,0,0,2,2,x,4,8,0
17,0,0,1,0,0,1,0,3,1,6,7,0
20,0,0,0,0,0,0,0,1,0,1,9,0
13,0,0,1,1,0,0,0,0,0,2,10,0
3,0,0,0,0,1,3,0,0,x,4,8,0
28,3,0,0,0,1,0,0,3,2,9,18,0
14,0,0,0,1,1,0,0,0,0,2,7,0
29,0,1,0,0,0,3,0,0,0,4,7,1
9,0,2,0,0,0,0,0,2,3,7,11,0
6,0,0,0,0,0,0,0,0,0,0,6,0
4,0,0,0,0,0,1,0,0,x,1,1,2
2,0,0,3,0,0,0,0,0,0,3,6,1
27,0,0,3,0,0,0,0,0,1,4,10,0
26,0,0,0,1,0,0,0,0,0,1,7,0
23,0,0,0,0,1,0,0,5,x,6,7,0
0,0,0,0,0,0,0,0,0,1,1,6,0
1,0,0,1,1,0,0,2,0,x,4,7,0
8,0,0,0,0,0,0,1,0,0,1,9,0
21,0,0,12,0,0,0,1,0,x,13,12,1
19,3,0,1,0,0,1,0,0,1,6,10,2
25,0,0,0,0,0,0,0,0,3,3,4,0
15,1,0,0,4,0,0,0,0,0,5,7,1
22,2,0,0,0,0,0,0,2,0,4,10,0
5,0,0,0,2,3,0,0,3,1,9,12,0
7,0,0,0,0,0,0,0,0,0,0,5,0
11,0,0,0,1,0,0,0,3,1,5,9,0
12,0,0,0,0,0,1,0,0,0,1,6,1
28,3,0,0,0,0,1,0,0,0,4,6,1
14,0,0,0,1,0,0,0,0,0,1,7,2
29,0,0,0,0,0,0,0,0,0,0,4,0
9,0,2,0,0,0,0,0,0,x,2,5,0
17,0,0,2,0,0,0,1,0,0,3,3,1
20,0,0,1,0,0,1,1,0,1,4,9,1
10,0,0,2,1,0,0,1,3,1,8,10,2
24,1,0,0,2,1,1,0,2,0,7,14,2
18,0,0,0,0,0,0,0,0,0,0,5,0
16,0,2,0,0,0,2,4,0,x,8,14,1
13,0,0,0,0,0,0,0,0,2,2,9,2
3,1,0,6,0,0,0,0,0,x,7,12,0
6,0,0,0,0,0,0,0,0,0,0,5,0
4,4,0,0,1,0,1,0,0,x,6,7,0
2,0,0,1,0,2,0,0,0,0,3,9,0
27,2,1,0,0,0,0,1,0,x,4,7,0
15,4,0,0,0,0,0,0,2,0,6,6,1
22,0,0,0,0,1,0,0,0,0,1,8,3
8,0,0,3,0,0,0,0,2,0,5,6,0
21,2,2,0,0,1,1,0,0,x,6,8,1
0,0,0,0,0,1,0,0,0,0,1,6,0
1,1,0,0,0,2,0,0,2,x,5,10,2
19,1,1,2,1,1,1,0,0,0,7,14,0
25,1,0,0,0,0,0,4,0,0,5,7,1
5,0,0,2,0,0,0,0,0,3,5,13,0
7,0,0,0,0,0,2,0,0,0,2,5,1
11,0,0,2,0,3,0,0,0,0,5,9,0
12,0,0,2,0,0,0,0,0,0,2,4,0
17,0,0,0,1,0,0,0,0,4,5,5,0
20,0,0,0,0,0,1,0,0,0,1,4,1
10,0,0,0,1,5,0,0,0,1,7,13,0
24,0,0,0,0,0,1,0,0,0,1,8,0
28,0,1,0,0,1,3,0,1,0,6,14,0
14,2,0,0,0,3,0,0,0,0,5,11,0
13,0,0,1,0,3,1,0,3,1,9,15,1
3,0,1,0,3,0,0,0,0,2,6,13,0
29,1,0,1,0,0,0,0,0,0,2,2,0
9,0,0,0,0,0,0,1,0,0,1,8,0
6,0,1,1,0,1,0,0,1,0,4,11,0
4,0,0,0,0,0,1,0,0,0,1,8,1
18,0,0,3,0,3,0,0,1,0,7,9,2
16,1,0,3,0,2,0,2,0,x,8,14,0
2,0,0,0,0,0,0,0,0,1,1,4,0
27,0,0,2,0,0,0,0,0,x,2,4,2
8,0,0,0,3,0,1,1,1,0,6,8,0
21,0,0,0,0,0,0,1,0,0,1,10,0
0,0,0,0,3,0,1,1,0,1,6,8,0
1,0,0,1,0,2,1,1,0,0,5,9,4
19,0,0,1,0,3,1,0,0,0,5,16,1
25,2,0,7,2,0,0,0,3,x,14,18,0
15,0,0,0,0,0,1,3,1,1,6,11,0
22,0,0,0,0,0,0,0,0,1,1,6,0
26,0,0,0,1,2,0,0,0,1,4,5,1
23,0,0,0,0,0,0,2,1,0,3,6,1
11,0,0,0,0,0,0,0,0,0,0,3,1
12,0,0,1,0,0,0,0,0,x,1,3,0
5,0,0,0,3,1,0,2,0,0,6,7,1
7,1,0,0,0,0,2,0,0,0,3,11,0
3,0,0,1,0,0,0,0,1,0,2,7,0
17,0,0,1,0,0,0,0,0,0,1,7,0
14,0,0,0,3,2,1,0,0,0,6,8,0
29,0,1,0,0,1,0,0,0,0,2,5,0
4,0,0,0,1,0,2,1,0,0,4,12,0
9,0,1,0,0,0,0,2,0,0,3,6,1
13,1,0,0,0,0,1,0,2,1,5,11,1
25,0,0,0,0,4,4,0,0,x,8,14,0
15,2,0,0,0,0,0,0,0,0,2,9,0
6,0,0,0,0,0,0,0,0,0,0,5,0
23,0,0,2,0,4,0,1,0,0,7,11,0
1,1,0,0,0,1,0,0,0,0,2,7,2
8,0,3,0,0,0,0,5,0,1,9,14,0
0,0,0,6,0,0,0,0,0,0,6,8,0
26,0,0,0,0,0,0,0,0,1,1,9,0
21,4,0,0,0,0,0,0,0,x,4,8,0
27,0,0,3,0,0,0,0,0,0,3,8,1
22,0,0,0,3,0,3,3,1,x,10,14,0
5,0,0,0,1,0,0,0,0,0,1,9,0
11,2,0,0,0,0,0,0,0,x,2,6,0
28,0,0,0,0,2,0,0,1,0,3,12,0
2,3,0,1,0,3,0,0,0,x,7,10,0
18,0,1,0,0,0,0,0,0,0,1,7,2
24,0,1,0,1,2,0,0,0,x,4,5,0
3,0,0,0,0,0,0,0,0,0,1,6,0
17,0,0,0,0,0,0,0,1,2,3,9,1
16,0,0,0,0,1,0,0,0,0,1,4,0
10,1,0,1,0,0,0,0,2,x,4,5,0
14,1,0,1,0,1,1,0,0,0,4,7,0
29,0,0,3,3,0,0,0,0,x,6,5,1
4,0,0,2,1,0,0,1,4,0,8,13,0
9,0,0,0,0,0,1,0,0,1,2,6,0
12,0,3,0,0,4,0,0,0,3,10,13,0
20,1,0,0,2,1,0,0,0,1,5,8,1
13,1,0,3,0,0,0,0,0,0,4,9,0
25,0,0,2,0,3,0,0,0,x,5,7,0
15,1,0,0,1,0,3,0,1,0,6,12,0
6,0,0,3,0,0,0,0,1,3,7,11,0
23,0,2,0,4,0,0,0,0,1,7,11,1
1,0,0,0,0,0,0,0,1,0,1,3,0
8,1,0,0,0,0,0,0,2,0,3,10,0
0,0,0,0,0,1,0,0,0,0,1,3,0
26,0,0,0,0,1,2,0,0,0,3,8,1
21,0,0,0,0,0,0,0,0,0,0,1,0
7,0,2,0,0,0,2,0,0,0,4,9,1
19,1,0,0,0,0,4,1,1,x,7,8,0
27,0,0,0,0,0,1,0,0,0,1,5,0
22,0,0,0,0,0,0,0,0,0,0,3,0
5,2,1,0,0,0,0,0,0,0,3,5,0
11,0,0,0,2,0,3,1,0,x,6,9,0
4,0,0,0,0,4,2,3,0,0,9,16,2
9,0,0,1,1,6,0,0,0,0,8,11,2
28,0,0,0,0,0,0,0,0,0,0,5,0
2,0,0,0,4,0,0,0,0,x,4,5,0
18,0,0,0,0,0,3,0,4,0,7,10,0
24,0,0,0,0,0,0,0,0,0,0,7,1
3,2,1,0,0,0,0,0,0,0,3,8,0
17,1,0,0,0,0,2,0,0,1,4,7,0
16,0,0,1,0,2,0,1,1,0,5,11,0
10,2,0,0,0,0,0,0,0,0,2,3,0
14,0,0,3,1,0,0,0,0,0,4,9,1
29,3,3,2,1,5,0,0,2,x,16,14,0
13,0,0,2,0,0,0,0,4,1,7,12,0
25,0,1,0,0,1,1,0,0,0,3,9,0
15,6,0,4,1,1,1,0,0,0,13,16,1
6,0,2,0,0,0,0,0,0,0,2,5,3
12,0,0,0,1,0,1,0,3,0,5,8,1
20,1,0,0,1,0,3,3,0,x,8,10,0
8,0,1,0,1,0,0,1,0,1,4,9,1
0,0,5,1,0,0,1,0,0,x,7,10,0
23,0,0,3,0,1,0,1,0,1,6,13,0
1,0,0,0,0,0,0,2,0,0,2,11,0
26,0,0,0,0,0,0,0,0,0,0,3,0
21,0,2,4,0,2,0,0,0,x,8,8,0
5,0,0,0,0,1,0,0,0,1,2,8,0
11,0,0,0,0,0,0,0,0,0,0,3,1
7,0,0,0,1,2,0,0,0,0,3,9,1
19,0,1,3,0,0,0,0,0,x,4,8,0
27,0,0,0,3,1,0,0,0,0,4,6,0
22,0,0,0,0,3,0,0,0,2,5,10,0
28,0,0,0,3,0,0,0,0,1,4,5,1
2,4,0,0,1,0,0,0,4,x,9,16,1
18,0,0,0,0,0,0,0,0,0,0,4,0
24,0,0,0,0,0,0,0,0,1,1,7,0
3,1,0,0,0,0,0,0,0,1,2,9,0
17,5,0,6,0,0,0,0,1,x,12,15,1
16,1,1,2,0,0,1,0,2,0,7,12,0
10,1,0,0,1,1,0,0,0,0,3,8,0
4,0,0,1,0,0,0,2,0,3,6,12,0
29,1,0,0,0,0,1,1,0,0,3,8,0
27,0,0,0,0,0,0,0,0,0,0,5,0
22,1,0,0,0,0,0,3,0,x,4,7,1
25,0,0,0,0,1,0,0,2,2,5,10,1
0,5,2,0,0,0,0,0,2,x,9,9,0
7,0,0,0,0,0,0,0,0,0,0,5,0
19,0,1,0,1,0,0,0,2,x,4,9,0
15,0,0,0,0,0,0,0,0,2,2,3,0
23,0,0,0,2,0,0,0,3,x,5,8,0
21,0,0,0,0,0,0,0,0,3,3,4,1
11,1,1,1,0,0,2,0,0,x,5,11,0
5,3,1,0,0,13,0,0,0,0,17,17,0
8,2,1,0,0,4,0,0,0,0,7,16,2
16,2,0,0,0,0,0,0,0,0,2,13,0
18,1,1,0,0,0,0,1,0,x,3,6,0
6,0,0,0,0,0,0,0,0,1,1,9,0
2,1,0,4,0,2,0,0,0,x,7,9,0
3,0,2,0,0,1,0,0,0,2,5,10,1
28,0,0,0,0,0,0,0,0,1,1,2,0
14,0,1,0,2,1,0,0,0,0,4,7,1
10,2,2,1,0,2,0,3,0,x,10,14,0
4,0,0,0,0,0,0,3,0,0,3,5,1
29,1,2,0,0,2,0,1,0,x,6,8,0
20,4,0,1,0,0,0,0,0,0,5,11,1
13,0,0,0,0,0,0,1,1,0,2,8,0
12,0,0,0,0,0,0,2,0,0,2,10,0
17,0,0,0,0,0,2,0,3,x,5,5,0
15,1,1,0,0,0,0,0,4,0,6,9,0
23,0,2,2,0,3,1,0,0,x,8,9,0
25,0,0,0,0,1,0,0,0,0,1,8,0
0,1,1,3,0,0,0,0,0,x,5,6,0
27,0,0,1,2,1,0,0,0,0,4,12,1
19,2,2,0,0,0,0,0,2,x,6,10,0
7,0,1,2,0,0,1,0,1,2,7,10,1
26,0,0,0,0,0,2,0,0,0,2,10,2
1,0,1,0,0,0,2,0,1,0,4,8,1
22,0,0,0,0,0,0,2,0,0,2,7,0
5,0,4,0,0,0,0,0,0,0,4,8,0
8,0,3,0,0,2,0,1,0,x,6,9,1
21,0,0,0,0,0,0,0,0,0,0,3,0
11,1,0,0,0,1,0,0,0,x,2,8,0
16,0,1,0,0,1,0,0,0,0,2,6,0
18,0,0,1,3,2,1,0,1,x,8,11,1
9,0,1,1,0,1,3,0,2,0,8,15,1
24,0,0,0,0,0,1,0,0,3,4,7,0
3,2,0,0,0,0,5,2,0,1,10,10,0
28,0,1,2,2,0,0,0,0,0,5,11,0
6,3,0,0,0,1,0,0,3,0,7,12,0
2,0,0,0,0,0,0,0,0,0,0,6,0
9,0,0,0,0,2,0,0,0,0,2,9,1
24,0,0,4,1,0,0,0,0,x,5,8,0
14,2,0,0,0,0,0,0,0,0,2,4,0
10,0,1,1,1,0,0,3,1,x,7,13,0
4,1,1,0,0,0,0,0,0,1,3,11,0
29,0,0,0,0,1,0,0,1,0,2,8,1
20,0,0,0,0,0,2,0,0,2,4,8,1
13,0,0,0,0,2,0,0,0,0,2,7,2
12,0,1,3,0,0,0,0,1,1,6,7,0
17,0,1,0,0,1,0,0,0,0,2,9,2
1,2,0,0,0,0,0,1,0,1,4,11,0
22,2,0,1,0,0,0,0,1,2,6,9,1
15,0,0,1,0,2,1,1,0,0,5,6,0
23,0,0,1,1,0,3,2,1,x,8,11,1
5,0,0,0,0,0,1,0,0,0,1,12,0
8,0,0,0,0,0,1,0,0,1,2,7,0
7,0,0,2,0,0,1,0,0,1,4,10,0
26,1,1,0,0,0,0,0,0,0,2,4,1
